Fecha date,NOMAGENTE,PLAZO,AGENTE,EXCEPCION,TASA1,Plazo real (días calendario), CASE  WHEN DESCRIPCION TASA = 'Tasa efectiva' THEN 'Tasa efectiva %' ELSE 'Tasa nominal %' END
2010-07-30,SUDAMERIS,1,012,,"       2,976",,Tasa nominal %
2010-08-02,SUDAMERIS,1,012,,"       2,976",,Tasa nominal %
2010-08-03,SUDAMERIS,1,012,,"       2,955",,Tasa nominal %
2010-08-04,SUDAMERIS,1,012,,"       2,955",,Tasa nominal %
2010-08-05,SUDAMERIS,1,012,,"       2,958",,Tasa nominal %
2010-08-06,SUDAMERIS,1,012,,"       2,958",,Tasa nominal %
2010-08-09,SUDAMERIS,1,012,,"       2,940",,Tasa nominal %
2010-08-10,SUDAMERIS,1,012,,"       2,940",,Tasa nominal %
2010-08-11,SUDAMERIS,1,012,,"       2,969",,Tasa nominal %
2010-08-12,SUDAMERIS,1,012,,"       2,969",,Tasa nominal %
2010-08-13,SUDAMERIS,1,012,,"       2,969",,Tasa nominal %
2010-08-17,SUDAMERIS,1,012,,"       2,971",,Tasa nominal %
2010-08-18,SUDAMERIS,1,012,,"       2,986",,Tasa nominal %
2010-08-19,SUDAMERIS,1,012,,"       2,986",,Tasa nominal %
2010-08-20,SUDAMERIS,1,012,,"       2,986",,Tasa nominal %
2010-08-23,SUDAMERIS,1,012,,"       2,989",,Tasa nominal %
2010-08-24,SUDAMERIS,1,012,,"       2,989",,Tasa nominal %
2010-08-25,SUDAMERIS,1,012,,"       2,989",,Tasa nominal %
2010-08-26,SUDAMERIS,1,012,,"       2,989",,Tasa nominal %
2010-08-27,SUDAMERIS,1,012,,"       2,989",,Tasa nominal %
2010-08-30,SUDAMERIS,1,012,,"       2,989",,Tasa nominal %
2010-08-31,SUDAMERIS,1,012,,"       2,996",,Tasa nominal %
2010-09-01,SUDAMERIS,1,012,,"       2,952",,Tasa nominal %
2010-09-02,SUDAMERIS,1,012,,"       2,925",,Tasa nominal %
2010-09-03,SUDAMERIS,1,012,,"       2,915",,Tasa nominal %
2010-09-06,SUDAMERIS,1,012,,"       2,993",,Tasa nominal %
2010-09-07,SUDAMERIS,1,012,,"       2,998",,Tasa nominal %
2010-09-08,SUDAMERIS,1,012,,"       2,998",,Tasa nominal %
2010-09-09,SUDAMERIS,1,012,,"       2,952",,Tasa nominal %
2010-09-10,SUDAMERIS,1,012,,"       2,952",,Tasa nominal %
2010-09-13,SUDAMERIS,1,012,,"       2,948",,Tasa nominal %
2010-09-14,SUDAMERIS,1,012,,"       2,942",,Tasa nominal %
2010-09-15,SUDAMERIS,1,012,,"       2,942",,Tasa nominal %
2010-09-16,SUDAMERIS,1,012,,"       2,930",,Tasa nominal %
2010-09-17,SUDAMERIS,1,012,,"       2,945",,Tasa nominal %
2010-09-20,SUDAMERIS,1,012,,"       2,945",,Tasa nominal %
2010-09-21,SUDAMERIS,1,012,,"       2,945",,Tasa nominal %
2010-09-22,SUDAMERIS,1,012,,"       2,948",,Tasa nominal %
2010-09-23,SUDAMERIS,1,012,,"       2,985",,Tasa nominal %
2010-09-24,SUDAMERIS,1,012,,"       2,986",,Tasa nominal %
2010-09-27,SUDAMERIS,1,012,,"       2,986",,Tasa nominal %
2010-09-28,SUDAMERIS,1,012,,"       2,986",,Tasa nominal %
2010-09-29,SUDAMERIS,1,012,,"       2,986",,Tasa nominal %
2010-09-30,SUDAMERIS,1,012,,"       2,962",,Tasa nominal %
2010-10-01,SUDAMERIS,1,012,,"       2,940",,Tasa nominal %
2010-10-04,SUDAMERIS,1,012,,"       2,968",,Tasa nominal %
2010-10-05,SUDAMERIS,1,012,,"       2,968",,Tasa nominal %
2010-10-06,SUDAMERIS,1,012,,"       2,968",,Tasa nominal %
2010-10-07,SUDAMERIS,1,012,,"       2,968",,Tasa nominal %
2010-10-08,SUDAMERIS,1,012,,"       2,968",,Tasa nominal %
2010-10-11,SUDAMERIS,1,012,,"       2,930",,Tasa nominal %
2010-10-12,SUDAMERIS,1,012,,"       2,930",,Tasa nominal %
2010-10-13,SUDAMERIS,1,012,,"       2,930",,Tasa nominal %
2010-10-14,SUDAMERIS,1,012,,"       2,930",,Tasa nominal %
2010-10-15,SUDAMERIS,1,012,,"       2,930",,Tasa nominal %
2010-10-19,SUDAMERIS,1,012,,"       2,945",,Tasa nominal %
2010-10-20,SUDAMERIS,1,012,,"       2,940",,Tasa nominal %
2010-10-21,SUDAMERIS,1,012,,"       2,924",,Tasa nominal %
2010-10-22,SUDAMERIS,1,012,,"       2,950",,Tasa nominal %
2010-10-25,SUDAMERIS,1,012,,"       2,953",,Tasa nominal %
2010-10-26,SUDAMERIS,1,012,,"       2,973",,Tasa nominal %
2010-10-27,SUDAMERIS,1,012,,"       2,973",,Tasa nominal %
2010-10-28,SUDAMERIS,1,012,,"       2,973",,Tasa nominal %
2010-10-29,SUDAMERIS,1,012,,"       2,973",,Tasa nominal %
2010-11-02,SUDAMERIS,1,012,,"       2,945",,Tasa nominal %
2010-11-03,SUDAMERIS,1,012,,"       2,945",,Tasa nominal %
2010-11-04,SUDAMERIS,1,012,,"       2,945",,Tasa nominal %
2010-11-05,SUDAMERIS,1,012,,"       2,945",,Tasa nominal %
2010-11-08,SUDAMERIS,1,012,,"       2,945",,Tasa nominal %
2010-11-09,SUDAMERIS,1,012,,"       2,945",,Tasa nominal %
2010-11-10,SUDAMERIS,1,012,,"       2,945",,Tasa nominal %
2010-11-11,SUDAMERIS,1,012,,"       2,945",,Tasa nominal %
2010-11-12,SUDAMERIS,1,012,,"       2,970",,Tasa nominal %
2010-11-16,SUDAMERIS,1,012,,"       2,976",,Tasa nominal %
2010-11-17,SUDAMERIS,1,012,,"       2,976",,Tasa nominal %
2010-11-18,SUDAMERIS,1,012,,"       2,970",,Tasa nominal %
2010-11-19,SUDAMERIS,1,012,,"       2,976",,Tasa nominal %
2010-11-22,SUDAMERIS,1,012,,"       2,977",,Tasa nominal %
2010-11-23,SUDAMERIS,1,012,,"       2,983",,Tasa nominal %
2010-11-24,SUDAMERIS,1,012,,"       2,988",,Tasa nominal %
2010-11-25,SUDAMERIS,1,012,,"       2,973",,Tasa nominal %
2010-11-26,SUDAMERIS,1,012,,"       2,969",,Tasa nominal %
2010-11-29,SUDAMERIS,1,012,,"       2,968",,Tasa nominal %
2010-11-30,SUDAMERIS,1,012,,"       2,970",,Tasa nominal %
2010-12-01,SUDAMERIS,1,012,,"       2,965",,Tasa nominal %
2010-12-02,SUDAMERIS,1,012,,"       2,969",,Tasa nominal %
2010-12-03,SUDAMERIS,1,012,,"       2,985",,Tasa nominal %
2010-12-06,SUDAMERIS,1,012,,"       2,987",,Tasa nominal %
2010-12-07,SUDAMERIS,1,012,,"       2,987",,Tasa nominal %
2010-12-09,SUDAMERIS,1,012,,"       3,002",,Tasa nominal %
2010-12-10,SUDAMERIS,1,012,,"       3,002",,Tasa nominal %
2010-12-13,SUDAMERIS,1,012,,"       3,006",,Tasa nominal %
2010-12-14,SUDAMERIS,1,012,,"       3,004",,Tasa nominal %
2010-12-15,SUDAMERIS,1,012,,"       3,004",,Tasa nominal %
2010-12-16,SUDAMERIS,1,012,,"       3,004",,Tasa nominal %
2010-12-17,SUDAMERIS,1,012,,"       3,002",,Tasa nominal %
2010-12-20,SUDAMERIS,1,012,,"       3,004",,Tasa nominal %
2010-12-21,SUDAMERIS,1,012,,"       3,002",,Tasa nominal %
2010-12-22,SUDAMERIS,1,012,,"       3,010",,Tasa nominal %
2010-12-23,SUDAMERIS,1,012,,"       3,010",,Tasa nominal %
2010-12-24,SUDAMERIS,1,012,,"       3,030",,Tasa nominal %
2010-12-27,SUDAMERIS,1,012,,"       3,040",,Tasa nominal %
2010-12-28,SUDAMERIS,1,012,,"       3,020",,Tasa nominal %
2010-12-29,SUDAMERIS,1,012,,"       3,020",,Tasa nominal %
2010-12-30,SUDAMERIS,1,012,,"       2,996",,Tasa nominal %
2011-01-03,Scotiabank Colombia S.A,1,008,,"       2,920",,Tasa nominal %
2011-01-04,Scotiabank Colombia S.A,1,008,,"       2,925",,Tasa nominal %
2011-01-05,Scotiabank Colombia S.A,1,008,,"       2,940",,Tasa nominal %
2011-01-06,Scotiabank Colombia S.A,1,008,,"       2,940",,Tasa nominal %
2011-01-07,Scotiabank Colombia S.A,1,008,,"       2,945",,Tasa nominal %
2011-01-11,Scotiabank Colombia S.A,1,008,,"       2,940",,Tasa nominal %
2011-01-12,Scotiabank Colombia S.A,1,008,,"       2,935",,Tasa nominal %
2011-01-13,Scotiabank Colombia S.A,1,008,,"       2,935",,Tasa nominal %
2011-01-14,Scotiabank Colombia S.A,1,008,,"       2,935",,Tasa nominal %
2011-01-17,Scotiabank Colombia S.A,1,008,,"       2,970",,Tasa nominal %
2011-01-18,Scotiabank Colombia S.A,1,008,,"       2,965",,Tasa nominal %
2011-01-19,Scotiabank Colombia S.A,1,008,,"       2,925",,Tasa nominal %
2011-01-20,Scotiabank Colombia S.A,1,008,,"       2,950",,Tasa nominal %
2011-01-21,Scotiabank Colombia S.A,1,008,,"       2,915",,Tasa nominal %
2011-01-24,Scotiabank Colombia S.A,1,008,,"       2,910",,Tasa nominal %
2011-01-25,Scotiabank Colombia S.A,1,008,,"       2,915",,Tasa nominal %
2011-01-26,Scotiabank Colombia S.A,1,008,,"       2,908",,Tasa nominal %
2011-01-27,Scotiabank Colombia S.A,1,008,,"       2,915",,Tasa nominal %
2011-01-28,Scotiabank Colombia S.A,1,008,,"       2,915",,Tasa nominal %
2011-01-31,Scotiabank Colombia S.A,1,008,,"       2,920",,Tasa nominal %
2011-02-01,Scotiabank Colombia S.A,1,008,,"       2,930",,Tasa nominal %
2011-02-02,Scotiabank Colombia S.A,1,008,,"       2,935",,Tasa nominal %
2011-02-03,Scotiabank Colombia S.A,1,008,,"       2,996",,Tasa nominal %
2011-02-04,Scotiabank Colombia S.A,1,008,,"       2,950",,Tasa nominal %
2011-02-07,Scotiabank Colombia S.A,1,008,,"       2,995",,Tasa nominal %
2011-02-08,Scotiabank Colombia S.A,1,008,,"       2,950",,Tasa nominal %
2011-02-09,Scotiabank Colombia S.A,1,008,,"       2,950",,Tasa nominal %
2011-02-10,Scotiabank Colombia S.A,1,008,,"       2,980",,Tasa nominal %
2011-02-11,Scotiabank Colombia S.A,1,008,,"       2,935",,Tasa nominal %
2011-02-14,Scotiabank Colombia S.A,1,008,,"       2,900",,Tasa nominal %
2011-02-15,Scotiabank Colombia S.A,1,008,,"       2,915",,Tasa nominal %
2011-02-16,Scotiabank Colombia S.A,1,008,,"       2,915",,Tasa nominal %
2011-02-17,Scotiabank Colombia S.A,1,008,,"       2,920",,Tasa nominal %
2011-02-18,Scotiabank Colombia S.A,1,008,,"       2,925",,Tasa nominal %
2011-02-21,Scotiabank Colombia S.A,1,008,,"       2,930",,Tasa nominal %
2011-02-22,Scotiabank Colombia S.A,1,008,,"       2,925",,Tasa nominal %
2011-02-23,Scotiabank Colombia S.A,1,008,,"       2,915",,Tasa nominal %
2011-02-24,Scotiabank Colombia S.A,1,008,,"       2,920",,Tasa nominal %
2011-02-25,Scotiabank Colombia S.A,1,008,,"       2,915",,Tasa nominal %
2011-02-28,Scotiabank Colombia S.A,1,008,,"       3,160",,Tasa nominal %
2011-03-01,Scotiabank Colombia S.A,1,008,,"       3,150",,Tasa nominal %
2011-03-02,Scotiabank Colombia S.A,1,008,,"       3,150",,Tasa nominal %
2011-03-03,Scotiabank Colombia S.A,1,008,,"       3,105",,Tasa nominal %
2011-03-04,Scotiabank Colombia S.A,1,008,,"       3,028",,Tasa nominal %
2011-03-07,Scotiabank Colombia S.A,1,008,,"       2,059",,Tasa nominal %
2011-03-08,Scotiabank Colombia S.A,1,008,,"       2,974",,Tasa nominal %
2011-03-09,Scotiabank Colombia S.A,1,008,,"       2,980",,Tasa nominal %
2011-03-10,Scotiabank Colombia S.A,1,008,,"       3,050",,Tasa nominal %
2011-03-11,Scotiabank Colombia S.A,1,008,,"       3,050",,Tasa nominal %
2011-03-14,Scotiabank Colombia S.A,1,008,,"       3,240",,Tasa nominal %
2011-03-15,Scotiabank Colombia S.A,1,008,,"       3,095",,Tasa nominal %
2011-03-16,Scotiabank Colombia S.A,1,008,,"       3,200",,Tasa nominal %
2011-03-17,Scotiabank Colombia S.A,1,008,,"       3,240",,Tasa nominal %
2011-03-18,Scotiabank Colombia S.A,1,008,,"       3,230",,Tasa nominal %
2011-03-22,Scotiabank Colombia S.A,1,008,,"       3,701",,Tasa nominal %
2011-03-23,Scotiabank Colombia S.A,1,008,,"       3,650",,Tasa nominal %
2011-03-24,Scotiabank Colombia S.A,1,008,,"       3,490",,Tasa nominal %
2011-03-25,Scotiabank Colombia S.A,1,008,,"       3,430",,Tasa nominal %
2011-03-28,Scotiabank Colombia S.A,1,008,,"       3,450",,Tasa nominal %
2011-03-29,Scotiabank Colombia S.A,1,008,,"       3,530",,Tasa nominal %
2011-03-30,Scotiabank Colombia S.A,1,008,,"       3,546",,Tasa nominal %
2011-03-31,Scotiabank Colombia S.A,1,008,,"       3,575",,Tasa nominal %
2011-04-01,Scotiabank Colombia S.A,1,008,,"       3,575",,Tasa nominal %
2011-04-04,Scotiabank Colombia S.A,1,008,,"       3,575",,Tasa nominal %
2011-04-05,Scotiabank Colombia S.A,1,008,,"       3,600",,Tasa nominal %
2011-04-06,Scotiabank Colombia S.A,1,008,,"       3,580",,Tasa nominal %
2011-04-07,Scotiabank Colombia S.A,1,008,,"       3,565",,Tasa nominal %
2011-04-08,Scotiabank Colombia S.A,1,008,,"       3,560",,Tasa nominal %
2011-04-11,Scotiabank Colombia S.A,1,008,,"       3,600",,Tasa nominal %
2011-04-12,Scotiabank Colombia S.A,1,008,,"       3,565",,Tasa nominal %
2011-04-13,Scotiabank Colombia S.A,1,008,,"       3,380",,Tasa nominal %
2011-04-14,Scotiabank Colombia S.A,1,008,,"       3,350",,Tasa nominal %
2011-04-15,Scotiabank Colombia S.A,1,008,,"       3,555",,Tasa nominal %
2011-04-18,Scotiabank Colombia S.A,1,008,,"       3,555",,Tasa nominal %
2011-04-19,Scotiabank Colombia S.A,1,008,,"       3,575",,Tasa nominal %
2011-04-20,Scotiabank Colombia S.A,1,008,,"       3,575",,Tasa nominal %
2011-04-25,Scotiabank Colombia S.A,1,008,,"       3,590",,Tasa nominal %
2011-04-26,Scotiabank Colombia S.A,1,008,,"       3,580",,Tasa nominal %
2011-04-27,Scotiabank Colombia S.A,1,008,,"       3,595",,Tasa nominal %
2011-04-28,Scotiabank Colombia S.A,1,008,,"       3,601",,Tasa nominal %
2011-04-29,Scotiabank Colombia S.A,1,008,,"       3,575",,Tasa nominal %
2011-05-02,Scotiabank Colombia S.A,1,008,,"       3,665",,Tasa nominal %
2011-05-03,Scotiabank Colombia S.A,1,008,,"       3,669",,Tasa nominal %
2011-05-04,Scotiabank Colombia S.A,1,008,,"       3,685",,Tasa nominal %
2011-05-05,Scotiabank Colombia S.A,1,008,,"       3,805",,Tasa nominal %
2011-05-06,Scotiabank Colombia S.A,1,008,,"       3,805",,Tasa nominal %
2011-05-09,Scotiabank Colombia S.A,1,008,,"       3,821",,Tasa nominal %
2011-05-10,Scotiabank Colombia S.A,1,008,,"       3,780",,Tasa nominal %
2011-05-11,Scotiabank Colombia S.A,1,008,,"       3,805",,Tasa nominal %
2011-05-12,Scotiabank Colombia S.A,1,008,,"       3,806",,Tasa nominal %
2011-05-13,Scotiabank Colombia S.A,1,008,,"       3,901",,Tasa nominal %
2011-05-16,Scotiabank Colombia S.A,1,008,,"       3,911",,Tasa nominal %
2011-05-17,Scotiabank Colombia S.A,1,008,,"       3,981",,Tasa nominal %
2011-05-18,Scotiabank Colombia S.A,1,008,,"       3,980",,Tasa nominal %
2011-05-19,Scotiabank Colombia S.A,1,008,,"       3,901",,Tasa nominal %
2011-05-20,Scotiabank Colombia S.A,1,008,,"       3,811",,Tasa nominal %
2011-05-23,Scotiabank Colombia S.A,1,008,,"       3,726",,Tasa nominal %
2011-05-24,Scotiabank Colombia S.A,1,008,,"       3,701",,Tasa nominal %
2011-05-25,Scotiabank Colombia S.A,1,008,,"       3,701",,Tasa nominal %
2011-05-26,Scotiabank Colombia S.A,1,008,,"       3,695",,Tasa nominal %
2011-05-27,Scotiabank Colombia S.A,1,008,,"       3,691",,Tasa nominal %
2011-05-30,Scotiabank Colombia S.A,1,008,,"       3,682",,Tasa nominal %
2011-05-31,Scotiabank Colombia S.A,1,008,,"       3,941",,Tasa nominal %
2011-06-01,Scotiabank Colombia S.A,1,008,,"       3,911",,Tasa nominal %
2011-06-02,Scotiabank Colombia S.A,1,008,,"       3,916",,Tasa nominal %
2011-06-03,Scotiabank Colombia S.A,1,008,,"       4,021",,Tasa nominal %
2011-06-07,Scotiabank Colombia S.A,1,008,,"       4,031",,Tasa nominal %
2011-06-08,Scotiabank Colombia S.A,1,008,,"       4,021",,Tasa nominal %
2011-06-09,Scotiabank Colombia S.A,1,008,,"       3,905",,Tasa nominal %
2011-06-10,Scotiabank Colombia S.A,1,008,,"       3,916",,Tasa nominal %
2011-06-13,Scotiabank Colombia S.A,1,008,,"       3,906",,Tasa nominal %
2011-06-14,Scotiabank Colombia S.A,1,008,,"       3,896",,Tasa nominal %
2011-06-15,Scotiabank Colombia S.A,1,008,,"       4,001",,Tasa nominal %
2011-06-16,Scotiabank Colombia S.A,1,008,,"       4,016",,Tasa nominal %
2011-06-17,Scotiabank Colombia S.A,1,008,,"       3,911",,Tasa nominal %
2011-06-20,Scotiabank Colombia S.A,1,008,,"       4,150",,Tasa nominal %
2011-06-21,Scotiabank Colombia S.A,1,008,,"       4,121",,Tasa nominal %
2011-06-22,Scotiabank Colombia S.A,1,008,,"       4,102",,Tasa nominal %
2011-06-23,Scotiabank Colombia S.A,1,008,,"       4,101",,Tasa nominal %
2011-06-24,Scotiabank Colombia S.A,1,008,,"       4,109",,Tasa nominal %
2011-06-28,Scotiabank Colombia S.A,1,008,,"       4,090",,Tasa nominal %
2011-06-29,Scotiabank Colombia S.A,1,008,,"       4,079",,Tasa nominal %
2011-06-30,Scotiabank Colombia S.A,1,008,,"       4,089",,Tasa nominal %
2011-07-01,Scotiabank Colombia S.A,1,008,,"       4,089",,Tasa nominal %
2011-07-05,Scotiabank Colombia S.A,1,008,,"       4,125",,Tasa nominal %
2011-07-06,Scotiabank Colombia S.A,1,008,,"       4,190",,Tasa nominal %
2011-07-07,Scotiabank Colombia S.A,1,008,,"       4,221",,Tasa nominal %
2011-07-08,Scotiabank Colombia S.A,1,008,,"       4,174",,Tasa nominal %
2011-07-11,Scotiabank Colombia S.A,1,008,,"       4,179",,Tasa nominal %
2011-07-12,Scotiabank Colombia S.A,1,008,,"       4,139",,Tasa nominal %
2011-07-13,Scotiabank Colombia S.A,1,008,,"       4,109",,Tasa nominal %
2011-07-14,Scotiabank Colombia S.A,1,008,,"       4,191",,Tasa nominal %
2011-07-15,Scotiabank Colombia S.A,1,008,,"       4,168",,Tasa nominal %
2011-07-18,Scotiabank Colombia S.A,1,008,,"       4,171",,Tasa nominal %
2011-07-19,Scotiabank Colombia S.A,1,008,,"       4,170",,Tasa nominal %
2011-07-21,Scotiabank Colombia S.A,1,008,,"       4,189",,Tasa nominal %
2011-07-22,Scotiabank Colombia S.A,1,008,,"       4,251",,Tasa nominal %
2011-07-25,Scotiabank Colombia S.A,1,008,,"       4,275",,Tasa nominal %
2011-07-26,Scotiabank Colombia S.A,1,008,,"       4,109",,Tasa nominal %
2011-07-27,Scotiabank Colombia S.A,1,008,,"       4,150",,Tasa nominal %
2011-07-28,Scotiabank Colombia S.A,1,008,,"       4,211",,Tasa nominal %
2011-07-29,Scotiabank Colombia S.A,1,008,,"       4,271",,Tasa nominal %
2011-08-01,Scotiabank Colombia S.A,1,008,,"       4,401",,Tasa nominal %
2011-08-02,Scotiabank Colombia S.A,1,008,,"       4,456",,Tasa nominal %
2011-08-03,Scotiabank Colombia S.A,1,008,,"       4,456",,Tasa nominal %
2011-08-04,Scotiabank Colombia S.A,1,008,,"       4,506",,Tasa nominal %
2011-08-05,Scotiabank Colombia S.A,1,008,,No cotizó,,Tasa nominal %
2011-08-08,Scotiabank Colombia S.A,1,008,,"       4,511",,Tasa nominal %
2011-08-09,Scotiabank Colombia S.A,1,008,,"       4,521",,Tasa nominal %
2011-08-10,Scotiabank Colombia S.A,1,008,,"       4,521",,Tasa nominal %
2011-08-11,Scotiabank Colombia S.A,1,008,,"       4,526",,Tasa nominal %
2011-08-12,Scotiabank Colombia S.A,1,008,,"       4,531",,Tasa nominal %
2011-08-16,Scotiabank Colombia S.A,1,008,,"       4,531",,Tasa nominal %
2011-08-17,Scotiabank Colombia S.A,1,008,,"       4,410",,Tasa nominal %
2011-08-18,Scotiabank Colombia S.A,1,008,,"       4,510",,Tasa nominal %
2011-08-19,Scotiabank Colombia S.A,1,008,,"       4,511",,Tasa nominal %
2011-08-22,Scotiabank Colombia S.A,1,008,,"       4,511",,Tasa nominal %
2011-08-23,Scotiabank Colombia S.A,1,008,,"       4,491",,Tasa nominal %
2011-08-24,Scotiabank Colombia S.A,1,008,,"       4,511",,Tasa nominal %
2011-08-25,Scotiabank Colombia S.A,1,008,,"       4,486",,Tasa nominal %
2011-08-26,Scotiabank Colombia S.A,1,008,,"       4,516",,Tasa nominal %
2011-08-29,Scotiabank Colombia S.A,1,008,,"       4,521",,Tasa nominal %
2011-08-30,Scotiabank Colombia S.A,1,008,,"       4,521",,Tasa nominal %
2011-08-31,Scotiabank Colombia S.A,1,008,,"       4,521",,Tasa nominal %
2011-09-01,Scotiabank Colombia S.A,1,008,,"       4,521",,Tasa nominal %
2011-09-02,Scotiabank Colombia S.A,1,008,,"       4,521",,Tasa nominal %
2011-09-05,Scotiabank Colombia S.A,1,008,,"       4,523",,Tasa nominal %
2011-09-06,Scotiabank Colombia S.A,1,008,,"       4,515",,Tasa nominal %
2011-09-07,Scotiabank Colombia S.A,1,008,,"       4,480",,Tasa nominal %
2011-09-08,Scotiabank Colombia S.A,1,008,,"       4,451",,Tasa nominal %
2011-09-09,Scotiabank Colombia S.A,1,008,,"       4,426",,Tasa nominal %
2011-09-12,Scotiabank Colombia S.A,1,008,,"       4,426",,Tasa nominal %
2011-09-13,Scotiabank Colombia S.A,1,008,,"       4,501",,Tasa nominal %
2011-09-14,Scotiabank Colombia S.A,1,008,,"       4,501",,Tasa nominal %
2011-09-15,Scotiabank Colombia S.A,1,008,,"       4,500",,Tasa nominal %
2011-09-16,Scotiabank Colombia S.A,1,008,,"       4,501",,Tasa nominal %
2011-09-19,Scotiabank Colombia S.A,1,008,,"       4,450",,Tasa nominal %
2011-09-20,Scotiabank Colombia S.A,1,008,,"       4,415",,Tasa nominal %
2011-09-21,Scotiabank Colombia S.A,1,008,,"       4,485",,Tasa nominal %
2011-09-22,Scotiabank Colombia S.A,1,008,,"       4,511",,Tasa nominal %
2011-09-23,Scotiabank Colombia S.A,1,008,,"       4,511",,Tasa nominal %
2011-09-26,Scotiabank Colombia S.A,1,008,,"       4,511",,Tasa nominal %
2011-09-27,Scotiabank Colombia S.A,1,008,,"       4,476",,Tasa nominal %
2011-09-28,Scotiabank Colombia S.A,1,008,,"       4,461",,Tasa nominal %
2011-09-29,Scotiabank Colombia S.A,1,008,,"       4,511",,Tasa nominal %
2011-09-30,Scotiabank Colombia S.A,1,008,,"       4,511",,Tasa nominal %
2011-10-03,Scotiabank Colombia S.A,1,008,,"       4,511",,Tasa nominal %
2011-10-04,Scotiabank Colombia S.A,1,008,,"       4,496",,Tasa nominal %
2011-10-05,Scotiabank Colombia S.A,1,008,,"       4,521",,Tasa nominal %
2011-10-06,Scotiabank Colombia S.A,1,008,,"       4,521",,Tasa nominal %
2011-10-07,Scotiabank Colombia S.A,1,008,,"       4,536",,Tasa nominal %
2011-10-10,Scotiabank Colombia S.A,1,008,,"       4,526",,Tasa nominal %
2011-10-11,Scotiabank Colombia S.A,1,008,,"       4,526",,Tasa nominal %
2011-10-12,Scotiabank Colombia S.A,1,008,,"       4,516",,Tasa nominal %
2011-10-13,Scotiabank Colombia S.A,1,008,,"       4,526",,Tasa nominal %
2011-10-14,Scotiabank Colombia S.A,1,008,,"       4,531",,Tasa nominal %
2011-10-18,Scotiabank Colombia S.A,1,008,,"       4,526",,Tasa nominal %
2011-10-19,Scotiabank Colombia S.A,1,008,,"       4,526",,Tasa nominal %
2011-10-20,Scotiabank Colombia S.A,1,008,,"       4,496",,Tasa nominal %
2011-10-21,Scotiabank Colombia S.A,1,008,,"       4,511",,Tasa nominal %
2011-10-24,Scotiabank Colombia S.A,1,008,,"       4,506",,Tasa nominal %
2011-10-25,Scotiabank Colombia S.A,1,008,,"       4,506",,Tasa nominal %
2011-10-26,Scotiabank Colombia S.A,1,008,,"       4,506",,Tasa nominal %
2011-10-27,Scotiabank Colombia S.A,1,008,,"       4,506",,Tasa nominal %
2011-10-28,Scotiabank Colombia S.A,1,008,,"       4,502",,Tasa nominal %
2011-10-31,Scotiabank Colombia S.A,1,008,,"       4,550",,Tasa nominal %
2011-11-01,Scotiabank Colombia S.A,1,008,,"       4,520",,Tasa nominal %
2011-11-02,Scotiabank Colombia S.A,1,008,,"       4,521",,Tasa nominal %
2011-11-03,Scotiabank Colombia S.A,1,008,,"       4,501",,Tasa nominal %
2011-11-04,Scotiabank Colombia S.A,1,008,,"       4,461",,Tasa nominal %
2011-11-08,Scotiabank Colombia S.A,1,008,,"       4,461",,Tasa nominal %
2011-11-09,Scotiabank Colombia S.A,1,008,,"       4,466",,Tasa nominal %
2011-11-10,Scotiabank Colombia S.A,1,008,,"       4,505",,Tasa nominal %
2011-11-11,Scotiabank Colombia S.A,1,008,,"       4,506",,Tasa nominal %
2011-11-15,Scotiabank Colombia S.A,1,008,,"       4,511",,Tasa nominal %
2011-11-16,Scotiabank Colombia S.A,1,008,,"       4,501",,Tasa nominal %
2011-11-17,Scotiabank Colombia S.A,1,008,,"       4,506",,Tasa nominal %
2011-11-18,Scotiabank Colombia S.A,1,008,,"       4,448",,Tasa nominal %
2011-11-21,Scotiabank Colombia S.A,1,008,,"       4,435",,Tasa nominal %
2011-11-22,Scotiabank Colombia S.A,1,008,,"       4,451",,Tasa nominal %
2011-11-23,Scotiabank Colombia S.A,1,008,,"       4,466",,Tasa nominal %
2011-11-24,Scotiabank Colombia S.A,1,008,,"       4,440",,Tasa nominal %
2011-11-25,Scotiabank Colombia S.A,1,008,,"       4,420",,Tasa nominal %
2011-11-28,Scotiabank Colombia S.A,1,008,,"       4,636",,Tasa nominal %
2011-11-29,Scotiabank Colombia S.A,1,008,,"       4,641",,Tasa nominal %
2011-11-30,Scotiabank Colombia S.A,1,008,,"       4,641",,Tasa nominal %
2011-12-01,Scotiabank Colombia S.A,1,008,,"       4,631",,Tasa nominal %
2011-12-02,Scotiabank Colombia S.A,1,008,,"       4,631",,Tasa nominal %
2011-12-05,Scotiabank Colombia S.A,1,008,,"       4,631",,Tasa nominal %
2011-12-06,Scotiabank Colombia S.A,1,008,,"       4,636",,Tasa nominal %
2011-12-07,Scotiabank Colombia S.A,1,008,,"       4,625",,Tasa nominal %
2011-12-09,Scotiabank Colombia S.A,1,008,,"       4,614",,Tasa nominal %
2011-12-12,Scotiabank Colombia S.A,1,008,,"       4,641",,Tasa nominal %
2011-12-13,Scotiabank Colombia S.A,1,008,,"       4,600",,Tasa nominal %
2011-12-14,Scotiabank Colombia S.A,1,008,,"       4,626",,Tasa nominal %
2011-12-15,Scotiabank Colombia S.A,1,008,,"       4,631",,Tasa nominal %
2011-12-16,Scotiabank Colombia S.A,1,008,,"       4,645",,Tasa nominal %
2011-12-19,Scotiabank Colombia S.A,1,008,,"       4,626",,Tasa nominal %
