Clasificación de la Entidad,Código de Clasificación de la Entidad,Cuenta,Clase de Cuenta,Código de Cuenta,Tipo de Cuenta,Año semana,Tasa,Formato Id,Monto,Orden,Total
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200318,"21,8763194887818",500,"884,945",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200319,"23,3876794004921",500,"822,141",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200320,"24,2473242010759",500,"561,38",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200321,"23,2646424334669",500,"670,155",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200322,"25,1255078723701",500,"717,7",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200323,"27,3559259259259",500,27,999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200324,"23,3222820037106",500,"431,2",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200325,"25,0662483090335",500,"665,3",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200326,"22,4051213141961",500,"751,973",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200327,"23,4022365079287",500,"403,978",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200328,"26,2149539365437",500,"300,238",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200329,"25,6821194141281",500,"203,594",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200330,"24,9627346014039",500,"219,809",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200331,"23,9030524944901",500,"199,64",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200332,"25,4741351601937",500,"504,764",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200333,"24,9834684193668",500,"402,731",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200334,"24,2169479329428",500,"222,079",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200335,"24,8725753513133",500,"408,752",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200336,"30,18",500,"17,9",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200337,"29,4005910390848",500,"209,8",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200338,"25,1188254486134",500,"122,6",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200339,"22,0708904687312",500,"165,98",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200340,"29,2035978112175",500,"292,4",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200341,"23,5077619399418",500,"184,088",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200342,"29,9488323917137",500,"132,75",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200343,"30,06",500,"99,9",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200344,"18,21",500,25,999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200345,"29,8",500,"11,9",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200346,"28,8123906705539",500,"329,28",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200347,"29,8",500,34,999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200348,"27,3197899838449",500,"123,8",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200349,"29,72",500,"57,6",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200350,"23,5787234042553",500,94,999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200351,"29,2501610700655",500,"114,236",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200352,"29,3308920187793",500,213,999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200353,"27,4470361772312",500,"185,227",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200401,"29,5",500,"54,752",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200402,"26,0295275434936",500,"172,037",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200403,"28,9031994787885",500,"147,349",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200404,"25,1344051913326",500,"317,144",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200405,"29,3080507903377",500,"183,972",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200406,"22,0182330010581",500,"790,108",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200407,"29,5598202548451",500,"307,324",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200408,"25,4198956617404",500,"341,773",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200409,"29,6099603857558",500,"165,597",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200410,"25,0668061702421",500,"224,821",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200411,"29,6327725497253",500,"188,938",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200412,"27,8946569814366",500,"185,85",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200413,"29,2330863334498",500,"286,1",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200414,"29,67",500,"222,6",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200415,"29,67",500,"163,8",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200416,"27,7069487463857",500,"201,976",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200417,"27,8324592592593",500,"337,5",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200418,"28,6829347517627",500,"274,858",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200419,"29,1468081494058",500,"206,15",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200420,"26,0149006964148",500,"387,7",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200421,"25,3518561112597",500,"373,9",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200422,"29,5",500,"264,7",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200423,"26,5518860837635",500,"345,043",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200424,"29,1829268292683",500,"168,1",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200425,"26,8912864724559",500,"431,49",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200426,"26,1950141130491",500,"331,608",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200427,"28,2429317610429",500,"223,538",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200428,"25,868137671102",500,"319,181",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200429,"26,2454057874218",500,"321,905",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200430,"26,1696420510936",500,"544,1",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200431,"28,7344546284591",500,"284,76",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200432,"28,0512238173593",500,"247,349",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200433,"28,7330332681018",500,"204,4",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200434,"26,6991569318352",500,"246,623",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200435,"26,75874756779",500,"697,411",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200436,"24,8396833609938",500,"465,767",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200437,"28,021078639745",500,"376,4",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200438,"27,5384710159564",500,"495,1",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200439,"26,1203818606611",500,"522,18",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200440,"25,8986640933328",500,"484,974",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200441,"26,2544222222222",500,450,999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200442,"27,3789986372584",500,"396,26",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200443,"25,6948934157585",500,"450,348",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200444,"26,7246851654216",500,"327,95",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200445,"25,2837291547189",500,"533,574",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200446,"26,5129966958395",500,"382,548",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200447,"24,7342433035714",500,448,999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200448,"22,2838720282581",500,"523,178",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200449,"27,1406065288777",500,"258,85",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200450,"23,7503204138032",500,"451,229",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200451,"26,7127336636772",500,"586,056",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200452,"25,06866400467",500,"579,014",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200501,"25,8946024241293",500,"192,894",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200502,"24,7452886675806",500,"422,337",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200503,"25,218501048218",500,"381,6",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200504,"25,8870448222876",500,"298,713",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200505,"22,2927160493827",500,"121,5",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200506,"25,6479235677212",500,"362,988",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200507,"26,1748118494796",500,"405,925",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200508,"25,6417444662103",500,"732,545",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200509,"18,7545710267229",500,"355,5",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200510,"25,8127556471306",500,"471,744",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200511,"26,9088834004675",500,"392,746",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200512,"28,1014756899894",500,"183,155",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200513,"22,3135827073432",500,"495,748",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200514,"25,7741137959767",500,"420,05",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200515,"25,2207580738735",500,"517,1",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200516,"25,3522050770022",500,"661,02",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200517,"23,573627720504",500,873,999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200518,"18,1682635877126",500,"1222,06",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200519,"24,4101201201201",500,"499,5",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200520,"23,4720919193009",500,"463,45",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200521,"25,477459004062",500,"664,7",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200522,"23,628643662453",500,"585,4",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200523,"25,5157100297915",500,"352,45",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200524,"22,2912698633956",500,"717,4",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200525,"22,3547996951763",500,"454,033",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200526,"21,2688409444613",500,"973,465",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200527,"23,6269353893287",500,"511,804",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200528,"21,5122137122375",500,"497,716",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200529,"24,3907676819239",500,"564,192",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200530,"22,0166416342711",500,"573,124",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200534,"18,99",500,"337,014",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200535,"18,93",500,"43129,518",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200536,"27,33",500,"0,812",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200537,"18,85",500,"3,692",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200540,"26,4944086021505",500,"27,9",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200541,"22,8585290892206",500,"428,578",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200542,"14,9250643932523",500,"1102,6",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200543,"17,4577854392736",500,"1086,965",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200544,"20,582084031277",500,"877,578",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200545,"17,1623851478918",500,"1112,3",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200546,"20,2683074764169",500,"654,177",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200547,"20,9537628865979",500,"659,6",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200548,"18,5365534881567",500,"561,414",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200549,"20,4587598204265",500,"534,6",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200550,"20,0358745874587",500,"424,2",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200551,"19,8310880134947",500,"806,24",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200552,"16,073286015426",500,"1313,104",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200601,"20,8841036708885",500,"211,284",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200602,"21,8205383388936",500,"373,185",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200603,"19,714682999813",500,"534,7",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200604,"20,186697085009",500,"665,388",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200605,"19,3368897768898",500,"300,3",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200606,"21,0075751863594",500,"583,55",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200607,"17,1670037453184",500,"1134,75",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200608,"19,9854091426712",500,"614,7",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200609,"19,0660780216586",500,"550,36",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200610,"19,5125083340109",500,"737,94",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200611,"19,1052278218847",500,"579,4",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200612,"19,1355143261046",500,"722,946",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200613,"19,8875360600672",500,"1012,2",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200614,"19,2727661404163",500,"616,31",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200615,"20,6267997750281",500,"355,6",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200616,"18,2852975713904",500,"936,75",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200617,"15,2397518946915",500,"1881,177",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200618,"19,8425194877506",500,"359,2",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200619,"19,2246715741789",500,883,999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200620,"18,3878827488029",500,"772,7",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200621,"18,8495949902126",500,"865,905",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200622,"15,162457107206",500,"961,7",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200623,"18,712197658233",500,"610,65",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200624,"19,2592023699729",500,"715,62",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200625,"19,0990451729869",500,"661,9",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200626,"19,2777329634905",500,"666,95",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200627,"19,6977000215743",500,"500,596",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200628,"18,2090481489725",500,"673,95",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200629,"18,5484455225389",500,"494,7",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200630,"18,5839149073477",500,"433,88",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200631,"20,3858342420938",500,"183,4",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200632,"14,4786389174646",500,"1263,7",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200633,"16,4048472048627",500,"1028,894",999920,"12,8621447900894"
